"amount","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","latitude","longitude","phone_2","status"
"2.20","529097","0","1","2","13","0","3","48.8600","2.3500","64","0"
"2.20","533317","0","1","1","13","0","3","41.9000","12.4833","33","0"
"2.25","457120","5","0","1","13","1","3","56.0000","12.5667","undefined","0"
"2.25","549774","0","1","1","13","0","3","55.6761","12.5683","undefined","0"
"2.25","517014","0","1","1","13","0","3","55.6761","12.5683","undefined","0"
"2.25","457160","5","0","1","13","8","3","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","1","13","3","3","55.6761","12.5683","undefined","0"
"2.25","457193","5","0","2","14","0","3","55.6761","12.5683","undefined","0"
"2.25","457153","5","0","1","14","0","3","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","2","14","3","3","56.3500","10.0500","undefined","0"
"2.25","457168","5","0","2","14","4","3","55.6761","12.5683","undefined","1"
"2.20","533317","0","1","1","14","2","3","40.9083","14.3499","24","0"
"2.20","533317","0","1","1","14","2","3","40.9319","14.1956","44","0"
"2.25","557384","1","1","1","14","0","3","55.4904","9.4722","undefined","0"
"2.25","557892","0","1","1","14","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","14","0","3","41.9894","14.9926","49","0"
"2.20","533317","0","1","1","14","0","3","42.8333","12.8333","20","0"
"2.25","517021","0","1","1","14","0","3","55.4426","11.7901","undefined","0"
"2.25","402620","5","0","1","14","0","3","55.6761","12.5683","undefined","0"
"2.25","457123","5","0","1","15","2","3","55.6761","12.5683","undefined","0"
"2.25","457150","5","0","1","15","2","3","55.8703","12.3574","undefined","0"
"2.25","457144","5","0","1","15","0","3","55.6795","11.0886","undefined","0"
"2.25","457147","5","0","1","15","0","3","55.7537","12.5918","undefined","0"
"2.25","457117","5","0","1","15","2","3","55.6761","12.5683","undefined","0"
"2.25","457177","5","0","1","15","4","3","56.4532","9.4020","undefined","0"
"2.20","483843","5","0","1","15","0","3","42.8333","12.8333","53","0"
"2.25","402620","5","0","1","15","5","3","56.5638","9.0402","undefined","0"
"2.25","457105","5","0","2","15","0","3","55.8508","11.5856","undefined","0"
"2.25","457153","5","0","1","15","0","3","55.6761","12.5683","undefined","0"
"2.25","457143","5","0","1","15","0","3","55.6761","12.5683","undefined","0"
"2.25","517021","0","1","1","15","2","3","55.3935","10.3949","undefined","0"
"2.25","457148","5","0","1","15","0","3","55.8703","12.3574","undefined","0"
"2.25","547132","0","1","1","15","0","3","55.6761","12.5683","undefined","0"
"2.25","457146","5","0","1","15","0","3","55.6761","12.5683","undefined","0"
"2.25","457122","5","0","1","15","0","3","55.4600","12.1834","undefined","0"
"2.20","534232","0","1","1","16","0","3","45.0705","7.6868","51","0"
"2.20","527378","0","1","1","16","2","3","42.8333","12.8333","28","0"
"2.25","558281","0","1","1","16","4","3","56.4532","9.4020","undefined","0"
"2.25","457193","5","0","2","16","2","3","56.1697","9.5451","undefined","0"
"2.25","457123","5","0","1","16","0","3","55.6761","12.5683","undefined","0"
"2.25","557892","0","1","1","16","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","16","0","3","39.3000","16.2500","42","0"
"2.25","550028","0","1","1","16","0","3","55.6761","12.5683","undefined","0"
"2.20","402360","5","0","1","16","2","3","42.8333","12.8333","49","0"
"2.25","457106","5","0","1","16","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","16","0","3","45.5379","9.1892","48","0"
"2.25","402620","5","0","1","16","3","3","55.4904","9.4722","undefined","0"
"2.20","533317","0","1","2","17","2","3","42.8333","12.8333","71","0"
"2.25","402620","5","0","1","17","0","3","55.4904","9.4722","undefined","0"
"2.25","557384","1","1","1","17","2","3","55.6761","12.5683","undefined","0"
"2.25","457193","5","0","1","17","1","3","55.6667","12.5833","undefined","0"
"2.25","457123","5","0","1","17","0","3","55.8703","12.3574","undefined","0"
"2.25","457131","5","0","1","17","0","3","55.6761","12.5683","undefined","0"
"2.25","457153","5","0","1","17","0","3","55.6761","12.5683","undefined","0"
"2.25","457162","5","0","1","18","0","3","55.6761","12.5683","undefined","0"
"2.20","542532","0","1","1","18","0","3","42.8333","12.8333","40","0"
"2.20","402360","5","0","1","18","4","3","42.8333","12.8333","46","0"
"2.20","535476","1","1","1","18","2","3","42.8333","12.8333","45","0"
"2.20","533317","0","1","1","18","2","3","45.5753","12.0044","38","0"
"2.20","533317","0","1","1","19","1","3","undefined","undefined","51","0"
"2.25","402620","5","0","1","18","0","3","55.6761","12.5683","undefined","0"
"2.25","457144","5","0","1","18","0","3","55.6667","12.5833","undefined","0"
"2.25","517014","0","1","1","18","0","3","55.6761","12.5683","undefined","0"
"2.20","526430","0","1","1","18","5","3","45.4667","9.2000","89","0"
"2.20","533317","0","1","1","18","3","3","45.6486","13.7800","70","0"
"2.20","540058","0","1","1","18","4","3","45.4500","10.1667","39","0"
"2.20","531170","0","1","1","19","2","3","43.2446","13.4436","29","0"
"2.25","457123","5","0","1","19","0","3","55.6761","12.5683","undefined","0"
"2.25","524882","0","1","1","19","0","3","55.6761","12.5683","undefined","0"
"2.25","517008","0","1","1","19","4","3","55.3935","10.3949","undefined","0"
"2.25","557384","1","1","1","19","6","3","55.8607","9.8503","undefined","0"
"2.25","402620","5","0","1","19","2","3","55.6667","12.5833","undefined","0"
"2.20","533317","0","1","1","19","0","3","42.8333","12.8333","66","0"
"2.25","557384","1","1","2","19","4","3","55.0607","15.1306","undefined","0"
"2.25","457185","5","0","1","19","0","3","56.5568","9.4038","undefined","0"
"2.25","557384","1","1","1","19","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","19","0","3","45.4903","12.2425","89","0"
"2.25","405245","5","0","1","19","2","3","55.6761","12.5683","undefined","0"
"2.25","457143","5","0","1","20","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","20","0","3","44.4167","8.9500","27","0"
"2.20","543251","0","1","1","20","1","3","45.0705","7.6868","34","0"
"2.25","547132","0","1","1","20","2","3","55.6667","12.5833","undefined","0"
"2.25","517033","0","1","1","20","4","3","55.6761","12.5683","undefined","0"
"2.25","402620","5","0","1","20","2","3","55.9618","12.5341","undefined","0"
"2.20","434994","5","0","1","21","1","3","44.0465","12.6011","80","0"
"2.25","457190","5","0","2","21","0","3","55.6761","12.5683","undefined","0"
"2.25","457136","5","0","1","21","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","2","21","0","3","42.8333","12.8333","40","0"
"2.20","402360","5","0","1","21","0","3","43.6333","13.5000","29","1"
"2.20","533317","0","1","1","21","1","3","42.8333","12.8333","39","0"
"2.25","457115","5","0","1","21","0","3","55.6761","12.5683","undefined","0"
"2.25","516793","0","1","2","21","0","3","55.2299","11.7609","undefined","0"
"2.20","533875","0","1","1","22","2","3","40.6625","16.5355","80","0"
"2.25","557384","1","1","1","22","2","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","22","2","3","42.8333","12.8333","46","0"
"2.25","457150","5","0","1","22","8","3","55.8703","12.3574","undefined","0"
"2.20","533317","0","1","1","22","0","3","42.8333","12.8333","47","0"
"2.25","557384","1","1","2","22","0","3","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","22","0","3","42.8333","12.8333","71","0"
"2.25","457157","5","0","1","22","0","3","55.7211","11.4655","undefined","0"
"2.20","402360","5","0","1","22","0","3","37.4922","15.0704","92","0"
"2.25","557384","1","1","1","23","3","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","23","2","4","45.1659","10.0266","51","0"
"2.25","517014","0","1","2","23","0","4","55.6761","12.5683","undefined","0"
"2.25","402620","5","0","1","23","6","4","55.6415","12.0803","undefined","0"
"2.20","533317","0","1","1","23","2","4","42.8333","12.8333","53","0"
"2.20","535476","1","1","1","23","4","4","45.4667","9.2000","24","0"
"2.25","557384","1","1","2","00","5","4","55.6761","12.5683","undefined","0"
"2.20","402360","5","0","1","03","0","4","45.2940","10.4730","77","0"
"2.25","557384","1","1","1","05","0","4","55.7537","12.5918","undefined","0"
"2.25","457121","5","0","1","05","0","4","55.7211","11.4655","undefined","0"
"2.20","534413","0","1","1","05","4","4","46.0650","13.2587","47","0"
"2.20","533317","0","1","1","06","0","4","40.7730","14.4619","28","0"
"2.25","457115","5","0","1","07","0","4","55.6667","12.5833","undefined","0"
"2.20","533317","0","1","2","07","0","4","42.8333","12.8333","80","0"
"2.25","557384","1","1","1","07","3","4","56.1972","10.2480","undefined","0"
"2.25","557384","1","1","1","08","0","4","56.2042","9.0127","undefined","0"
"2.20","402360","5","0","1","08","0","4","40.8563","14.2464","40","0"
"2.25","557384","1","1","1","08","0","4","55.1886","9.0693","undefined","0"
"2.20","402360","5","0","1","08","1","4","42.8333","12.8333","91","0"
"2.20","402360","5","0","1","08","2","4","42.8333","12.8333","70","0"
"2.20","533317","0","1","1","08","0","4","41.1115","16.8554","49","0"
"2.25","479694","5","0","1","08","0","4","55.6667","12.5833","undefined","0"
"2.20","432452","5","0","1","09","4","4","45.8833","9.2500","42","0"
"2.20","533317","0","1","1","09","0","4","42.8333","12.8333","49","0"
"2.20","402360","5","0","1","09","6","4","41.9000","12.4833","40","0"
"2.25","517014","0","1","1","09","1","4","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","1","09","0","4","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","1","09","1","4","42.8333","12.8333","77","0"
"74.41","533317","0","1","1","09","0","4","42.8333","12.8333","89","0"
"75.00","517011","0","1","1","09","0","4","55.6761","12.5683","undefined","0"
"75.00","557384","1","1","2","09","3","4","55.6761","12.5683","undefined","0"
"75.00","457124","5","0","1","09","0","4","55.9715","9.6113","undefined","0"
"2.25","557384","1","1","1","09","1","4","56.1534","10.2255","undefined","0"
"2.20","535476","1","1","1","09","0","4","42.8333","12.8333","27","0"
"2.25","524882","0","1","1","10","0","4","55.6667","12.5833","undefined","0"
"2.20","533317","0","1","1","10","2","4","42.8333","12.8333","48","0"
"2.25","457101","5","0","1","10","4","4","55.6761","12.5683","undefined","0"
"2.25","457173","5","0","1","10","0","4","55.6761","12.5683","undefined","0"
"2.20","535476","1","1","1","11","0","4","42.8333","12.8333","38","0"
"2.25","557384","1","1","1","11","2","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","11","0","4","42.8333","12.8333","39","0"
"2.20","402360","5","0","1","12","2","4","42.8333","12.8333","35","0"
"2.25","402620","5","0","1","12","4","4","55.6761","12.5683","undefined","0"
"2.25","457146","5","0","1","12","4","4","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","1","13","2","4","undefined","undefined","undefined","0"
"2.25","557384","1","1","1","13","2","4","undefined","undefined","undefined","0"
"2.20","533317","0","1","1","13","0","4","42.8333","12.8333","80","0"
"2.25","517011","0","1","1","13","0","4","55.6836","12.4871","undefined","0"
"2.25","517023","0","1","1","13","4","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","13","2","4","43.7793","11.2463","33","0"
"2.25","557384","1","1","3","14","4","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","14","2","4","42.8333","12.8333","77","0"
"2.20","468762","5","0","2","14","2","4","42.8333","12.8333","51","0"
"2.25","457150","5","0","1","15","0","4","55.6759","12.5655","undefined","0"
"2.20","554591","0","1","1","15","2","4","39.2500","16.1833","92","0"
"2.25","457174","5","0","1","15","3","4","55.6761","12.5683","undefined","0"
"2.25","457181","5","0","1","15","0","4","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","1","15","0","4","55.6761","12.5683","undefined","0"
"2.25","457166","5","0","1","15","0","4","55.6761","12.5683","undefined","0"
"2.25","457122","5","0","1","15","0","4","55.6167","12.3500","undefined","0"
"2.25","457166","5","0","1","16","0","4","55.6761","12.5683","undefined","0"
"2.20","402360","5","0","1","16","3","4","45.4643","9.1895","92","0"
"2.25","524882","0","1","1","16","0","4","59.3333","18.0500","undefined","0"
"2.25","557384","1","1","1","16","3","4","55.6761","12.5683","undefined","0"
"2.25","457144","5","0","1","16","0","4","55.4695","8.7001","undefined","0"
"2.25","517021","0","1","1","16","1","4","55.0443","9.4174","undefined","0"
"2.25","457139","5","0","2","16","0","4","55.3902","10.5201","undefined","0"
"2.20","402360","5","0","1","16","4","4","42.8333","12.8333","29","0"
"2.20","533875","0","1","1","16","0","4","44.4938","11.3387","33","0"
"2.20","533317","0","1","2","17","4","4","42.8333","12.8333","29","0"
"2.20","533317","0","1","1","17","2","4","42.8333","12.8333","79","0"
"2.25","402620","5","0","1","17","2","4","55.6761","12.5683","undefined","0"
"2.25","406438","5","0","1","17","0","4","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","17","0","4","42.8333","12.8333","48","0"
"2.20","403027","5","0","1","17","0","4","45.4643","9.1895","38","0"
"2.20","528287","0","1","1","17","2","4","42.8333","12.8333","34","0"
"2.20","531171","0","1","1","17","0","4","42.8333","12.8333","49","0"
"2.25","557384","1","1","1","17","6","4","55.6761","12.5683","undefined","0"
"2.25","457190","5","0","1","18","8","4","55.5329","12.2223","undefined","0"
"2.20","402360","5","0","1","18","0","4","42.8333","12.8333","40","0"
"2.20","402360","5","0","1","18","3","4","43.7793","11.2463","24","0"
"2.25","457165","5","0","1","18","4","4","55.6761","12.5683","undefined","0"
"2.25","457144","5","0","2","18","0","4","55.6795","11.0886","undefined","0"
"2.20","482498","5","0","1","18","1","4","48.8600","2.3500","49","0"
"2.25","457125","5","0","2","18","0","4","55.6761","12.5683","undefined","0"
"2.20","453997","5","0","1","18","2","4","44.9833","7.4667","33","0"
"2.20","463219","5","0","1","12","0","4","16.0167","-61.6833","69","0"
"2.20","516499","0","1","1","18","0","4","40.3548","18.1724","92","0"
"2.20","533317","0","1","1","18","0","4","42.8333","12.8333","31","1"
"2.20","533317","0","1","1","19","2","4","42.8333","12.8333","42","0"
"2.20","531341","0","1","1","19","6","4","42.8333","12.8333","39","0"
"2.25","457134","5","0","1","19","0","4","55.6761","12.5683","undefined","0"
"2.20","402360","5","0","1","19","4","4","42.8333","12.8333","88","0"
"2.20","533317","0","1","1","19","0","4","44.4833","11.3333","47","0"
"2.20","533317","0","1","1","19","3","4","45.4643","9.1895","39","0"
"2.20","533317","0","1","1","19","0","4","37.3296","14.7447","39","0"
"2.20","402360","5","0","1","19","0","4","45.2958","9.7609","47","0"
"2.20","533317","0","1","1","20","1","4","45.4667","9.2000","38","0"
"2.20","533317","0","1","1","20","0","4","45.4667","9.2000","46","0"
"2.20","533317","0","1","1","20","1","4","42.8333","12.8333","20","0"
"2.25","457160","5","0","1","20","0","4","55.2299","11.7609","undefined","0"
"2.25","557384","1","1","1","20","4","4","55.6761","12.5683","undefined","0"
"2.25","557384","1","1","2","20","0","4","55.6761","12.5683","undefined","0"
"2.20","423067","5","0","1","21","0","4","42.8333","12.8333","70","0"
"2.25","557384","1","1","1","21","0","4","55.6761","12.5683","undefined","0"
"2.25","457115","5","0","1","21","2","4","55.6759","12.5655","undefined","0"
"2.20","533317","0","1","2","21","2","4","42.8333","12.8333","48","0"
"2.20","539832","0","1","1","21","0","4","42.8333","12.8333","38","0"
"2.20","534207","0","1","1","21","2","4","48.8667","2.3333","51","0"
"2.20","533317","0","1","1","21","3","4","42.8333","12.8333","29","0"
"2.20","533317","0","1","1","21","2","4","42.8333","12.8333","27","0"
"2.20","522686","0","1","1","21","0","4","43.6333","13.5000","47","0"
"2.20","533317","0","1","1","21","2","4","43.5452","12.6705","33","0"
"2.20","402360","5","0","1","22","0","4","45.4643","9.1895","29","0"
"2.20","531340","0","1","1","22","0","4","44.8333","11.5833","40","0"
"2.20","533317","0","1","1","22","2","4","41.9000","12.4833","50","0"
"2.20","531154","0","1","1","22","0","4","42.8333","12.8333","93","0"
